ID,PREDICTION
1,50
2,83
3,54
4,104
5,82
6,86
7,74
8,34
9,53
10,62
11,21
12,65
13,60
14,43
15,32
16,70
17,18
18,73
19,89
20,82
21,94
22,35
23,76
24,87
25,77
26,28
27,75
28,32
29,34
30,33
31,53
32,31
33,22
34,54
35,30
36,76
37,103
38,78
39,59
40,93
41,39
42,72
43,87
44,39
45,72
46,62
47,29
48,33
49,21
50,64
51,17
52,64
53,23
54,56
55,37
56,96
57,75
58,63
59,28
60,77
61,68
62,64
63,14
64,48
65,35
66,38
67,13
68,27
69,79
70,57
71,81
72,75
73,23
74,16
75,89
76,80
77,38
78,55
79,61
80,24
81,55
82,71
83,69
84,60
85,29
86,71
87,21
88,29
89,23
90,79
91,24
92,73
93,37
94,36
95,61
96,87
97,36
98,81
99,40
100,64
101,52
102,42
103,39
104,72
105,35
106,30
107,70
108,33
109,31
110,59
111,22
112,31
113,33
114,70
115,70
116,33
117,71
118,43
119,35
120,34
121,31
122,17
123,37
124,26
125,63
126,31
127,42
128,57
129,21
130,78
131,22
132,32
133,35
134,30
135,33
136,14
137,73
138,75
