ID,PREDICTION
1,0.62021202454083024
2,0.54679143422722198
3,0.68688498693047428
4,0.47294298158866876
5,0.49016209828270974
6,0.54957225337077986
7,0.73297633982167554
8,0.7549180223407177
9,1
10,0.65159240397930773
11,1
12,0.79383411161909301
13,0.56744978903406817
14,1
15,1
16,0.54721452458960584
17,1
18,0.52114634852017883
19,0.23381581941655938
20,0.2416150337745675
21,0.37524085173267885
22,1
23,0.71889194817200686
24,0.30482964508625088
25,0.49830072435095119
26,1
27,0.58943647981552694
28,1
29,1
30,1
31,0.6313620339005297
32,1
33,1
34,1
35,1
36,0.69535710736180079
37,0.35372716847347441
38,0.26367198944624715
39,0.79481392134960593
40,0.32562239430481377
41,1
42,0.58998786380699109
43,0.41725436856573417
44,1
45,0.62726750278206822
46,0.76861633234723215
47,1
48,1
49,1
50,0.65146739978196067
51,1
52,0.44015115101215585
53,1
54,1
55,1
56,0.50062883979572703
57,0.51605730981673936
58,0.57775756120087518
59,1
60,1
61,0.63057228262087772
62,0.61978933921372192
63,1
64,0.59355066249681965
65,1
66,1
67,1
68,1
69,0.44997281424701807
70,0.35744720353322634
71,0.37453655640046257
72,0.52299704045029571
73,1
74,1
75,0.5658011264674192
76,0.67591290978186791
77,1
78,0.72008982467885652
79,0.68238327605878002
80,1
81,0.74123844536814865
82,0.54669493893574383
83,0.36136903521954267
84,1
85,1
86,0.41511620721357545
87,1
88,1
89,1
90,0.58169000820343619
91,1
92,0.54659335146028454
93,1
94,1
95,0.68981344300718916
96,0.40062091265276401
97,0.70303779704228031
98,0.51468596244402853
99,1
100,0.72136803641536229
101,1
102,1
103,1
104,0.37147276116140482
105,1
106,1
107,0.48553405058675736
108,1
109,1
110,0.66668011111248049
111,1
112,1
113,1
114,0.49603645687955655
115,0.40980297419103096
116,1
117,0.52419524560640696
118,0.50431686478852811
119,1
120,1
121,1
122,1
123,1
124,1
125,0.72290538890903999
126,1
127,1
128,1
129,1
130,0.18804046557688814
131,1
132,1
133,1
134,1
135,1
136,1
137,0.56296847935523076
138,0.31750169147389329
