ID,PREDICTION
1,63
2,71
3,53
4,73
5,71
6,73
7,54
8,58
9,63
10,55
11,29
12,55
13,63
14,38
15,29
16,63
17,26
18,70
19,90
20,81
21,87
22,31
23,71
24,84
25,65
26,49
27,71
28,16
29,28
30,39
31,66
32,43
33,12
34,27
35,24
36,62
37,81
38,89
39,62
40,86
41,37
42,63
43,81
44,35
45,60
46,57
47,43
48,34
49,28
50,73
51,24
52,78
53,18
54,51
55,30
56,80
57,70
58,76
59,16
60,54
61,62
62,76
63,44
64,57
65,12
66,37
67,25
68,31
69,79
70,73
71,81
72,73
73,6
74,11
75,74
76,70
77,50
78,55
79,59
80,33
81,67
82,74
83,81
84,35
85,36
86,81
87,19
88,45
89,33
90,76
91,26
92,65
93,46
94,26
95,64
96,92
97,67
98,71
99,61
100,51
101,54
102,43
103,48
104,94
105,22
106,35
107,83
108,35
109,24
110,61
111,30
112,29
113,10
114,72
115,84
116,34
117,66
118,68
119,38
120,20
121,34
122,23
123,38
124,36
125,69
126,32
127,45
128,51
129,34
130,82
131,14
132,39
133,17
134,26
135,19
136,8
137,90
138,82
