ID,PREDICTION
1,51
2,14
3,16
4,138
5,69
6,55
7,32
8,43
9,143
10,46
11,73
12,80
13,28
14,31
15,42
16,42
17,38
18,136
19,5
20,63
21,117
22,41
23,94
24,66
25,83
26,99
27,57
28,-13
29,0
30,-15
31,65
32,64
33,100
34,57
35,111
36,88
37,73
38,53
39,53
40,-27
41,88
42,-7
43,83
44,-13
45,44
46,44
47,94
48,52
49,21
50,13
51,65
52,75
53,25
54,29
55,12
56,-66
57,-7
58,45
59,68
60,50
61,43
62,8
63,5
64,89
65,4
66,-32
67,-49
68,-2
69,49
70,10
71,69
72,7
73,63
74,67
75,68
76,82
77,12
78,18
79,71
80,44
81,112
82,27
83,68
84,65
85,82
86,-1
87,110
88,45
89,80
90,115
91,36
92,20
93,36
94,101
95,31
96,118
97,66
98,107
99,80
100,64
101,12
102,97
103,80
104,78
105,75
106,103
107,-21
108,73
109,88
110,102
111,46
112,-16
113,53
114,-21
115,-14
116,68
117,3
118,35
119,-3
120,-7
121,49
122,29
123,71
124,105
125,49
126,122
127,18
128,-14
129,107
130,22
131,134
132,90
133,7
134,123
135,64
136,132
137,-40
138,18
