ID,PREDICTION
1,1
2,0.57658310532477741
3,1
4,0.2570637816160577
5,1
6,1
7,1
8,1
9,0.37816169592976401
10,1
11,1
12,1
13,0.74728653876405104
14,1
15,1
16,1
17,1
18,0.54780333427782324
19,0.59181495502702219
20,0.66274758793232813
21,0.71750152645879339
22,1
23,1
24,0.0099637235184957262
25,1
26,0.6146330756283076
27,0.43951547001547908
28,0.72493454455749884
29,1
30,1
31,0.24097467029671193
32,1
33,1
34,0.78157137595360382
35,1
36,0.6417818990752977
37,0.47036157522721211
38,0.036401545501064447
39,1
40,0.27469238846616051
41,0.5040193716211121
42,0.68310560603979198
43,1
44,1
45,1
46,0.69917268306995162
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,0.51049142512957957
57,1
58,0.78267808729338384
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,0.54872415948138809
70,0.044024426880266532
71,0.58970732698762185
72,0.18639103655794109
73,1
74,1
75,0.56698445687675303
76,0.077471316762910192
77,1
78,0.72252857851799135
79,0.67298504596707431
80,1
81,0.51525375490754399
82,0
83,0.59995230946547906
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,0.78117750870828928
93,1
94,1
95,0.57550257675699967
96,0
97,1
98,0.71821018614565091
99,0.68362666208417622
100,0.75801043423865622
101,1
102,1
103,1
104,0
105,1
106,1
107,0.24286501065137145
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,0.341841042406692
116,1
117,0.052442282752842573
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,0.63916719731538074
126,1
127,1
128,1
129,1
130,0
131,0.58597699854876595
132,1
133,1
134,0.75304245735957531
135,1
136,1
137,0.46618509797412599
138,0.6182957552002426
