ID,PREDICTION
1,60
2,71
3,50
4,73
5,70
6,72
7,53
8,54
9,62
10,53
11,29
12,56
13,61
14,39
15,31
16,62
17,26
18,69
19,89
20,81
21,85
22,32
23,69
24,88
25,66
26,49
27,72
28,16
29,26
30,33
31,67
32,44
33,11
34,27
35,25
36,62
37,80
38,86
39,62
40,85
41,38
42,67
43,81
44,33
45,60
46,55
47,43
48,34
49,26
50,69
51,23
52,78
53,19
54,48
55,28
56,83
57,71
58,75
59,17
60,51
61,61
62,75
63,45
64,56
65,14
66,36
67,25
68,31
69,78
70,71
71,80
72,73
73,7
74,14
75,75
76,69
77,49
78,56
79,57
80,34
81,67
82,77
83,79
84,36
85,35
86,83
87,17
88,46
89,35
90,76
91,27
92,64
93,46
94,26
95,63
96,81
97,66
98,74
99,60
100,53
101,56
102,42
103,47
104,76
105,23
106,35
107,83
108,33
109,26
110,61
111,32
112,31
113,11
114,70
115,86
116,35
117,68
118,68
119,41
120,21
121,32
122,23
123,37
124,36
125,68
126,28
127,42
128,48
129,34
130,83
131,11
132,41
133,18
134,25
135,21
136,12
137,89
138,81
