ID,PREDICTION
1,0.67281947716699619
2,0.75190884119723833
3,0.84510846067907153
4,0.15195853700635809
5,0.79887200188632335
6,0.95392212762134676
7,1
8,1
9,0.3817892063834023
10,0.98867813147560923
11,1
12,0.89877590591561329
13,0.80203261192074393
14,1
15,0.96833776018205953
16,1
17,1
18,0.84435003360207972
19,0.34564019806177981
20,1
21,0.62851723307167617
22,1
23,1
24,0
25,1
26,0.54836411850517486
27,0.58394602131880236
28,0.72794426389426548
29,0.91137471108891033
30,1
31,0.28190355439472237
32,0.97365094567740584
33,1
34,0.9244317202006993
35,0.78277447980830672
36,0.72755420314500086
37,0.088349570092962182
38,0
39,1
40,0.57606963191988569
41,0.6030574965676152
42,0.87391251176568829
43,0.19759705533048688
44,0.98357227031629435
45,0.88352062240477736
46,0.57692049186785965
47,1
48,1
49,1
50,1
51,1
52,0.98165850341320038
53,1
54,1
55,1
56,0.3347747399315808
57,1
58,0.7666676232653522
59,1
60,1
61,0.86844567600010336
62,0.75092193642538163
63,1
64,0.89516003458702897
65,0.95951354512555653
66,1
67,0.95424449691122026
68,1
69,0.50182818503189708
70,0.092017562717366275
71,0.97868325772629206
72,0.45656741723546057
73,1
74,1
75,0.72590571707736418
76,0.067573463837753422
77,0.86642042676233899
78,0.68928001347867962
79,0.68760181585246727
80,1
81,0.60110646043600013
82,0.0050041498756883129
83,0.39571090102475637
84,0.95984127140832243
85,1
86,1
87,0.78521447401672262
88,1
89,0.96729003343501674
90,0.85070513001745951
91,1
92,0.93322962015932731
93,1
94,1
95,0.43380311573724839
96,0
97,1
98,0.46094477624991192
99,1
100,0.71311714999507814
101,0.95930432185650716
102,0.82215980923700016
103,1
104,0
105,0.95565369174385495
106,0.69427885834069514
107,0.31765199676346612
108,1
109,1
110,0.85834491286340864
111,1
112,0.94949158084907737
113,1
114,1
115,0.62688635649133673
116,0.87567038715656054
117,0.28614608503559325
118,0.60609482148069027
119,1
120,1
121,1
122,1
123,1
124,1
125,0.87336518029187227
126,1
127,1
128,0.86780979315901163
129,1
130,0
131,0.60819827526898251
132,1
133,0.64442458796813584
134,0.91380910214482824
135,1
136,1
137,0.38169128329455404
138,0.79799232030367051
