ID,PREDICTION
1,0.64024944860477895
2,0.53208652289821368
3,0.73387823495938243
4,0.45463693229227964
5,0.46591810668403788
6,0.63663640169490066
7,0.66866123310892078
8,0.73724141605889315
9,0.82741841445187614
10,0.84518550169449913
11,0.9366271747507291
12,0.77348689811392179
13,0.58896611548377731
14,1
15,1
16,0.65956192117459622
17,0.91332413667905499
18,0.3887093418404195
19,0.28202048438148086
20,0.38105969277506269
21,0.52710509820045104
22,0.93151793870113675
23,0.80943581097479722
24,0.40598034155264706
25,0.469505154566348
26,0.83197666802038217
27,0.61325849128186216
28,1
29,0.98883643204142402
30,1
31,0.61668560027263553
32,0.9934206615973844
33,1
34,0.93284391686938584
35,1
36,0.64373927850061019
37,0.41178019080577855
38,0.50100083963966036
39,0.79883931627610583
40,0.4070822730557202
41,0.98009826255443055
42,0.56583638272982162
43,0.32195045449294257
44,0.803716127343578
45,0.61322456270300751
46,0.76562732353041607
47,0.91314088492538525
48,0.87135619618398152
49,1
50,0.70725894326885452
51,1
52,0.45212993449615979
53,0.97586405769847939
54,0.90439732013360619
55,1
56,0.38027590279479373
57,0.63881694666161704
58,0.4182676036847166
59,1
60,0.7865748726629711
61,0.6710094158106914
62,0.57063321475574735
63,0.90658023908879581
64,0.58884457307226157
65,1
66,1
67,0.98663002890945073
68,1
69,0.5659160195139652
70,0.30134684683499913
71,0.4982431891472956
72,0.50005463072042389
73,1
74,0.89546477221399989
75,0.54513902451973983
76,0.73344114204307687
77,0.97205151128914835
78,0.76598615824073857
79,0.66305507420295395
80,1
81,0.73935887009877632
82,0.56869373157607139
83,0.29963738008271079
84,0.94459439207836571
85,0.92751291744401243
86,0.35881567613763465
87,0.71473436057850659
88,0.9119199019954829
89,0.94846916704705464
90,0.52092121703192262
91,0.98260892371408026
92,0.58074981660550051
93,0.9694720089377169
94,0.94364609953489342
95,0.70720687282358341
96,0.12031551972876553
97,0.7008114946859445
98,0.40882106424173881
99,0.74256184151566362
100,0.74989254161696284
101,0.93382689756854909
102,0.86237912705911857
103,1
104,0.34842667821909945
105,1
106,0.9916137062480157
107,0.51251881692950008
108,0.93339106411257156
109,1
110,0.70559214083958643
111,0.96759353043346952
112,1
113,0.98886969142023151
114,0.60606360796432313
115,0.54322482469209632
116,0.84493855945385032
117,0.55030443140887186
118,0.55221881346883706
119,1
120,1
121,1
122,1
123,0.96189748372609785
124,0.89300922164702534
125,0.80670277080684283
126,0.99393497396445785
127,1
128,0.98565964922283555
129,0.82054762736635212
130,0.38101910633283609
131,0.94111490182196622
132,0.95981842624590463
133,1
134,0.97931182849719889
135,1
136,0.95962136839958134
137,0.59619685594043736
138,0.34743023279243346
