ID,PREDICTION
1,58.629629629629626
2,74.0
3,54.134831460674157
4,80.42307692307692
5,80.697674418604649
6,74.722222222222229
7,51.86915887850467
8,55.971428571428568
9,66.700000000000003
10,50.466666666666669
11,26.809999999999999
12,52.75
13,70.944444444444443
14,31.261538461538461
15,27.063492063492063
16,67.166666666666671
17,26.876543209876544
18,76.074074074074076
19,83.75
20,82.428571428571431
21,77.964285714285708
22,28.764705882352942
23,69.781818181818181
24,82.222222222222229
25,73.63636363636364
26,48.93150684931507
27,72.347826086956516
28,25.047619047619047
29,29.594202898550726
30,32.485714285714288
31,73.848484848484844
32,35.388888888888886
33,24.51923076923077
34,26.952380952380953
35,26.788135593220339
36,57.887931034482762
37,82.849999999999994
38,81.242424242424249
39,62.535714285714285
40,79.700000000000003
41,44.090909090909093
42,74.099999999999994
43,84.13333333333334
44,32.158940397350996
45,65.526315789473685
46,58.615384615384613
47,48.200000000000003
48,28.520325203252032
49,27.666666666666668
50,59.4375
51,29.287037037037038
52,76.527777777777771
53,25.693333333333332
54,52.055555555555557
55,31.661538461538463
56,84.75
57,75.650000000000006
58,78.349999999999994
59,25.597938144329898
60,51.083333333333336
61,65.612903225806448
62,72.857142857142861
63,46.741935483870968
64,56.439393939393938
65,26.72972972972973
66,35.950819672131146
67,26.907692307692308
68,35.384615384615387
69,79.38095238095238
70,82.416666666666671
71,77.964285714285708
72,77.756097560975604
73,24.576923076923077
74,25.706896551724139
75,75.125
76,72.954545454545453
77,52.507042253521128
78,55.03921568627451
79,71.555555555555557
80,28.506666666666668
81,66.482758620689651
82,78.677419354838705
83,85.375
84,30.261538461538461
85,30.0
86,82.620689655172413
87,27.193877551020407
88,48.399999999999999
89,30.47887323943662
90,75.4375
91,26.088607594936708
92,73.684210526315795
93,49.700000000000003
94,25.671875
95,72.212121212121218
96,84.733333333333334
97,69.3125
98,74.36363636363636
99,65.0
100,59.714285714285715
101,54.065934065934066
102,48.338129496402878
103,49.740259740259738
104,77.0
105,26.821052631578947
106,31.261538461538461
107,79.565217391304344
108,30.771929824561404
109,27.597560975609756
110,59.770491803278688
111,31.71875
112,29.911290322580644
113,26.416666666666668
114,65.083333333333329
115,82.4375
116,29.716981132075471
117,75.565217391304344
118,69.035714285714292
119,40.586206896551722
120,30.21897810218978
121,31.918181818181818
122,26.061224489795919
123,36.926315789473684
124,36.0
125,68.029411764705884
126,27.658823529411766
127,51.834862385321102
128,43.89473684210526
129,27.063492063492063
130,81.53125
131,26.640449438202246
132,47.93333333333333
133,25.828947368421051
134,26.942307692307693
135,26.494117647058822
136,24.707692307692309
137,82.0
138,77.867924528301884
