ID,PREDICTION
1,50
2,11
3,47
4,56
5,2
6,52
7,27
8,35
9,58
10,21
11,29
12,18
13,46
14,28
15,24
16,12
17,20
18,60
19,39
20,39
21,56
22,41
23,56
24,50
25,50
26,64
27,63
28,33
29,56
30,5
31,55
32,18
33,74
34,26
35,52
36,39
37,26
38,30
39,38
40,14
41,61
42,49
43,39
44,8
45,26
46,29
47,61
48,55
49,32
50,39
51,49
52,23
53,47
54,68
55,55
56,11
57,21
58,48
59,48
60,22
61,33
62,0
63,39
64,37
65,41
66,26
67,14
68,13
69,42
70,56
71,41
72,47
73,24
74,25
75,49
76,23
77,-5
78,34
79,49
80,54
81,48
82,36
83,48
84,54
85,39
86,23
87,35
88,52
89,67
90,58
91,95
92,50
93,57
94,66
95,41
96,48
97,50
98,32
99,35
100,30
101,31
102,53
103,72
104,57
105,27
106,74
107,49
108,66
109,46
110,37
111,50
112,-4
113,52
114,27
115,45
116,33
117,24
118,49
119,30
120,37
121,68
122,32
123,66
124,41
125,57
126,77
127,61
128,59
129,51
130,72
131,27
132,51
133,18
134,67
135,16
136,35
137,12
138,2
