ID,PREDICTION
1,58.190496060043287
2,69.504975854448418
3,46.698537230138761
4,73.522113330017191
5,78.502029705349528
6,66.491687752625168
7,46.027563468572758
8,59.331093771826417
9,70.568526843165571
10,57.627678586535637
11,30.007020020212138
12,62.34276699378033
13,68.814461608663379
14,57.46048884366477
15,23.761098621560514
16,58.543336048403575
17,29.054681753850538
18,69.963677223939442
19,69.122261806374212
20,72.788339582150911
21,64.367304681898077
22,25.949336121897367
23,67.500045884973389
24,78.344397384092517
25,71.995118839055507
26,54.417079513984426
27,69.649494982269516
28,30.590639047212466
29,24.758933575611053
30,25.000730077745626
31,68.9629126673793
32,45.671695269681571
33,25.000930018732308
34,22.91343958347953
35,24.859039752098532
36,63.363959264480265
37,71.220255642466071
38,68.949221612469827
39,54.932370991691485
40,64.089488326185304
41,61.460400182816066
42,72.565710920106667
43,76.529483543082947
44,34.041739579452319
45,67.109988322350631
46,68.479774543892958
47,43.711064447455186
48,38.784597656631576
49,54.522911695895161
50,72.715086561965308
51,28.383213041374805
52,77.635810569204821
53,25.625407725075391
54,49.426404757499853
55,28.137414403461161
56,77.019863651365753
57,72.668259988836141
58,76.654748175031116
59,24.502808081558499
60,60.139276923884516
61,63.212678487782085
62,51.490679059647618
63,35.960948262394517
64,58.040459951112815
65,33.577027805553215
66,38.126431846456676
67,32.603178696830241
68,33.82734504267367
69,69.335454062923858
70,76.029571454355519
71,67.771261547573474
72,74.365716345771162
73,23.147738236988541
74,23.431153128259037
75,76.023857675791419
76,65.417058248424809
77,34.373831989923325
78,67.090729882152431
79,64.328097980840809
80,25.641362471479798
81,47.910218453482898
82,78.165608236407792
83,77.893663473139284
84,38.731472783322985
85,29.737427122208029
86,75.654650082116532
87,29.263441667393522
88,51.056634147499601
89,37.155882797213621
90,73.261911264365779
91,24.726351499842266
92,67.921598297066723
93,42.589092608657339
94,26.142937537018252
95,62.154715539269304
96,77.821048059072311
97,55.656015883416252
98,70.451273091700287
99,45.963207359937378
100,57.863517771909066
101,48.181851210842652
102,33.42473813090001
103,44.837905573545463
104,68.385270065187441
105,25.106010369264968
106,52.701701950722033
107,68.766506208738193
108,39.515688778954647
109,25.462491426188535
110,62.054801770605707
111,34.148868855453763
112,43.847106022624907
113,25.750887786418389
114,74.844297370249592
115,77.618232134891272
116,41.568276722651412
117,72.271621950589278
118,62.060081672719498
119,44.796156446593606
120,24.487449855334571
121,26.160337306339034
122,23.448757581250447
123,37.131033867014409
124,33.082614161731016
125,59.735208801401406
126,35.503693470325722
127,45.36066295484158
128,51.593002283582265
129,34.204593537444161
130,72.062152617373229
131,26.032918781723929
132,30.7482443264742
133,26.469684165169301
134,24.9761188035896
135,26.007263502827392
136,25.577136940711824
137,77.514205169558466
138,75.521688278382697
