ID,PREDICTION
1,148
2,86
3,145
4,155
5,98
6,109
7,111
8,159
9,147
10,49
11,134
12,82
13,155
14,112
15,69
16,91
17,96
18,164
19,89
20,100
21,148
22,94
23,143
24,198
25,148
26,127
27,141
28,135
29,150
30,47
31,218
32,88
33,117
34,125
35,148
36,139
37,121
38,71
39,146
40,35
41,194
42,108
43,120
44,63
45,-9
46,96
47,183
48,133
49,48
50,94
51,129
52,42
53,83
54,137
55,120
56,63
57,110
58,157
59,119
60,116
61,86
62,5
63,109
64,50
65,98
66,-31
67,53
68,47
69,92
70,178
71,161
72,203
73,61
74,107
75,134
76,106
77,4
78,53
79,141
80,122
81,124
82,71
83,93
84,164
85,123
86,83
87,166
88,131
89,165
90,112
91,132
92,112
93,167
94,115
95,98
96,136
97,93
98,82
99,152
100,100
101,54
102,187
103,203
104,169
105,81
106,177
107,36
108,70
109,143
110,134
111,119
112,-26
113,172
114,85
115,68
116,155
117,0
118,125
119,133
120,91
121,174
122,65
123,124
124,153
125,92
126,152
127,143
128,121
129,136
130,189
131,67
132,148
133,83
134,184
135,122
136,125
137,29
138,7
