ID,PREDICTION
1,0.94495169519206035
2,0.58938715436193867
3,0.95677290637009471
4,0.48325012818629853
5,0.62135774681481848
6,0.56680560039523098
7,0.91073760389599412
8,0.96116306072744151
9,0.87951604945169026
10,0.86202960604085499
11,0.97978829810891299
12,0.91728008280261508
13,0.66901288525191227
14,0.96611743783052373
15,0.98650823334567062
16,0.6798857112544372
17,0.98241679097161949
18,0.37685453007606279
19,0.32851436300971837
20,0.33301734072811479
21,0.56294791846505876
22,0.98453274831026594
23,0.75212438338449239
24,0.35205550555556403
25,0.51126554126644419
26,0.94493858684924625
27,0.56411452877792723
28,0.97348182407549355
29,0.98222628699132797
30,0.98180120298615525
31,0.73529473123078393
32,0.97385921790619345
33,0.98421093685288419
34,0.93461467797507536
35,0.98194535950859141
36,0.81877675782384118
37,0.27362793048415041
38,0.45220373257839841
39,0.88522568927418466
40,0.43646793821444668
41,0.96211087148597652
42,0.67670163053370769
43,0.30540096786061316
44,0.96999600416872145
45,0.92657633384140237
46,0.87129124824143511
47,0.97879201348496037
48,0.98407101256212282
49,0.98692274335257191
50,0.89164619257527256
51,0.98369827204230875
52,0.42239368771837998
53,0.97515852693897709
54,0.97494417202498085
55,0.9779007499194784
56,0.30636371192701317
57,0.74810986631543019
58,0.37948146430206942
59,0.98039981292479073
60,0.83031420324942062
61,0.88771173693724548
62,0.60604645570014193
63,0.96913174606645291
64,0.91035101271726826
65,0.98867869573352418
66,0.98527443116829394
67,0.95254120207249182
68,0.98207554980377565
69,0.4730346972149379
70,0.37279359098940024
71,0.32086707042513757
72,0.31982972260608622
73,0.98848453323289298
74,0.98318742739563647
75,0.35447469821633532
76,0.47479328001554139
77,0.98322909566002181
78,0.69004251177919285
79,0.79657669363302452
80,0.9798224389976693
81,0.74129291342766612
82,0.56334899804558525
83,0.3838503118990757
84,0.9104627199200731
85,0.97547647759975797
86,0.42652511529750936
87,0.97850729660318225
88,0.98068114490878155
89,0.97413281773878047
90,0.48050630414524004
91,0.97649108151940078
92,0.76223691282026862
93,0.94635026220050467
94,0.98128983778932011
95,0.6459101743104626
96,0.29782175801658073
97,0.81266568499299829
98,0.40367836925816025
99,0.88771596585307255
100,0.84350477795462553
101,0.95305616966168438
102,0.9270089382652309
103,0.98121445555832221
104,0.35961325350433154
105,0.98768698046792902
106,0.98902773764036334
107,0.48224822811660445
108,0.98037629241709068
109,0.97695262881576828
110,0.9195907196780061
111,0.94697754337654694
112,0.98315187957573158
113,0.97221277510300219
114,0.80170552391989747
115,0.53870751831971164
116,0.96592313165306076
117,0.62128116079329332
118,0.75423531173675684
119,0.97513443966605673
120,0.97574254143977424
121,0.98139489471311603
122,0.98849366171991859
123,0.97815767232267636
124,0.98186857570743757
125,0.72367348806424547
126,0.94661715031648364
127,0.88872752978054104
128,0.66171719189622169
129,0.97980618535431041
130,0.28497815141975119
131,0.96145368591563685
132,0.97709507670132068
133,0.96471305726238921
134,0.97123349355256938
135,0.97525499642730762
136,0.97235861426872261
137,0.52495352352802183
138,0.32485791499238853
