ID,PREDICTION
1,38
2,85
3,52
4,98
5,76
6,81
7,68
8,23
9,60
10,72
11,14
12,69
13,53
14,37
15,24
16,84
17,18
18,58
19,86
20,73
21,76
22,37
23,84
24,79
25,72
26,28
27,83
28,34
29,22
30,39
31,68
32,34
33,18
34,51
35,22
36,63
37,97
38,76
39,64
40,69
41,41
42,81
43,90
44,36
45,86
46,62
47,27
48,36
49,15
50,43
51,20
52,68
53,25
54,55
55,24
56,106
57,78
58,64
59,31
60,72
61,65
62,61
63,16
64,54
65,36
66,30
67,18
68,41
69,86
70,57
71,79
72,82
73,29
74,15
75,91
76,85
77,33
78,60
79,61
80,23
81,57
82,80
83,66
84,66
85,27
86,68
87,25
88,42
89,24
90,91
91,37
92,71
93,42
94,31
95,71
96,88
97,42
98,79
99,34
100,60
101,52
102,43
103,34
104,71
105,27
106,22
107,66
108,24
109,36
110,61
111,22
112,36
113,34
114,67
115,80
116,41
117,74
118,38
119,35
120,22
121,27
122,23
123,32
124,18
125,74
126,31
127,37
128,72
129,18
130,70
131,21
132,29
133,36
134,35
135,28
136,23
137,75
138,85
