ID,PREDICTION
1,0.53298003529985616
2,0.46335994614760567
3,0.95776431348794411
4,0.44950800787613332
5,0.5396877988470612
6,0.59422875227421978
7,0.70631512240969663
8,0.76521317116678933
9,0.66059451948351722
10,0.58479231821174604
11,0.87098040815465261
12,0.81611879437539336
13,0.56609360314606771
14,0.97119401348100443
15,1.0462895082599379
16,0.52185844023144945
17,0.93773744264291281
18,0.4903283656133155
19,0.40710422878735564
20,0.44837932251233426
21,0.51107894888290883
22,0.91618524713877925
23,0.97725837036419172
24,0.5301832983036121
25,0.73705566396324862
26,0.75631388001124567
27,0.69422673101534826
28,1.0059066027742389
29,0.95828750479000036
30,0.93005334131274608
31,0.60896898212203965
32,1.0558752151334154
33,0.99772865633186569
34,1.0318636575557019
35,1.0176585585511289
36,0.65005686433997845
37,0.30314385449292303
38,0.54125832570655596
39,0.84733536967459067
40,0.4831511734651297
41,0.90565363922504538
42,0.62445896266396694
43,0.4261532796121692
44,0.92567406587424372
45,0.77449185623497163
46,0.8244420031190085
47,0.98712477898905782
48,0.69870489849300732
49,1.1656676958773886
50,0.58973397565682451
51,0.94044972777542313
52,0.50417360717694226
53,0.91861958691201728
54,0.91546598902712439
55,1.2136833551037789
56,0.38805451977969518
57,0.64210517990761495
58,0.53820918922114558
59,1.0762908234018003
60,0.94183990803652762
61,0.62706363678186783
62,0.4899488666865679
63,0.94842442419926387
64,0.73771899007953401
65,1.1870847010844074
66,0.94821971484221601
67,0.86354755031488573
68,1.0636730535159922
69,0.49137457466408963
70,0.23692004914590648
71,0.38518499938253825
72,0.59182742574203573
73,0.94892022573403345
74,0.87495433994556393
75,0.69338536526796801
76,0.70962619808376193
77,0.98690201790936882
78,0.73375047220355549
79,0.57063806511611714
80,0.93504552625218373
81,0.68169277162174247
82,0.48047325640426486
83,0.35639355883451396
84,0.94576519552877381
85,0.89225698940372844
86,0.59862932769013
87,0.8933014264033039
88,0.90991598793575257
89,1.0289139662348621
90,0.54631450923012004
91,0.9886617882894928
92,0.71531944840436879
93,0.75905086094043028
94,0.97763937944830337
95,0.62774768010313409
96,0.12955812372867292
97,0.66457662492947733
98,0.66737929342331981
99,0.52957235056727825
100,0.60020597796921749
101,0.97023666571819156
102,0.80037383850349464
103,0.99649072347888579
104,0.14374150387359919
105,0.98586472941192405
106,1.0270532727974575
107,0.44215685060988896
108,0.81334605290149753
109,1.030677981524672
110,0.68789344772560268
111,0.92388940075184767
112,1.0866774464273363
113,1.0571554465938888
114,0.44839631152633697
115,0.43132430233571917
116,0.79039890709403693
117,0.46385767659992716
118,0.64733252374367822
119,1.0887409773613825
120,1.0012027041432052
121,1.0202051755459927
122,1.0959762216967284
123,0.98954065135631453
124,0.84410544460572501
125,0.62476978411605444
126,0.90122393126651978
127,0.72968066531995657
128,0.75096896346737108
129,0.92045266875410414
130,0.23188737857155761
131,0.99689379128481281
132,1.0220511234897547
133,0.98005183861865675
134,0.98646021957668673
135,0.90733534266010185
136,1.0289808174554604
137,0.42476449912937797
138,0.40967124313255709
