ID,PREDICTION
1,87
2,58
3,108
4,70
5,69
6,26
7,85
8,60
9,58
10,38
11,17
12,49
13,36
14,54
15,7
16,64
17,14
18,55
19,65
20,84
21,97
22,53
23,113
24,95
25,66
26,49
27,75
28,22
29,48
30,9
31,63
32,32
33,-8
34,44
35,2
36,60
37,30
38,129
39,58
40,108
41,44
42,56
43,22
44,90
45,76
46,62
47,38
48,10
49,22
50,49
51,19
52,116
53,14
54,73
55,22
56,28
57,60
58,79
59,14
60,43
61,94
62,102
63,26
64,-9
65,18
66,37
67,23
68,65
69,67
70,55
71,73
72,74
73,21
74,16
75,91
76,48
77,47
78,59
79,73
80,24
81,67
82,54
83,79
84,39
85,71
86,90
87,25
88,14
89,42
90,108
91,32
92,60
93,27
94,28
95,70
96,118
97,121
98,49
99,78
100,61
101,57
102,40
103,43
104,86
105,-2
106,49
107,76
108,38
109,24
110,51
111,37
112,46
113,43
114,34
115,25
116,-8
117,49
118,72
119,28
120,30
121,17
122,41
123,39
124,37
125,48
126,45
127,36
128,37
129,43
130,73
131,23
132,70
133,0
134,6
135,6
136,10
137,91
138,110
