ID,PREDICTION
1,1
2,0.49657627359972611
3,1
4,0.45251642209271381
5,0.51503104982148518
6,0.55968575489306271
7,1
8,1
9,1
10,1
11,1
12,1
13,0.57339455024338193
14,1
15,1
16,1
17,1
18,0.46659029654328066
19,0.16601878352843524
20,0.31410850650583999
21,0.46199423861741007
22,1
23,1
24,0.27776842590038786
25,0.48221620451924263
26,1
27,0.56459653913025143
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,0.43678351540873894
38,0.36839384139607834
39,1
40,0.36150433855065178
41,1
42,0.49807393437329228
43,0.3754582988584545
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,0.50483613005648742
53,1
54,1
55,1
56,0.47915758701719025
57,0.49819219279633398
58,0.51279276231226678
59,1
60,1
61,1
62,0.54467143486284275
63,1
64,1
65,1
66,1
67,1
68,1
69,0.56320827449097344
70,0.25527070171107713
71,0.3265780916948442
72,0.51216998999902597
73,1
74,1
75,0.51088718113010367
76,1
77,1
78,1
79,1
80,1
81,1
82,0.46998395889301658
83,0.33026283325071404
84,1
85,1
86,0.34319926772934206
87,1
88,1
89,1
90,0.56795136955639425
91,1
92,0.57240783698801789
93,1
94,1
95,1
96,0.18506257554569761
97,1
98,0.53174456002369919
99,1
100,1
101,1
102,1
103,1
104,0.39700367970797057
105,1
106,1
107,0.46134528562687382
108,1
109,1
110,1
111,1
112,1
113,1
114,0.59522691303420405
115,0.28372974739827339
116,1
117,0.41126774337507399
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,0.30627559323343245
131,1
132,1
133,1
134,1
135,1
136,1
137,0.53545791027503942
138,0.37355835797853221
